root_id,persistent_cluster,side,ito_lee_hemilineage,hartenstein_hemilineage,hemilineage_group,supervoxel_id,nps
542980274,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
760566169,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
5813070112,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
5813012970,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
729877292,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
760566735,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
821617263,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
790918098,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
329258532,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
760907730,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
514060419,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
974732162,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
666769954,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
5813020004,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
760225398,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
450919762,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
820581604,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
730222949,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
790922968,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
729530620,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
790918176,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
516085453,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
851314221,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
605740410,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
759888294,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
720575940627654165,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774224647380854,LH_SCL_SLP
720575940632099212,left_0,left,LHp1,BLP3_or_4,LHp1__0,77055836996402393,LH_SCL_SLP
720575940630958277,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844524605258617,LH_SCL_SLP
720575940614676626,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844662111043977,LH_SCL_SLP
720575940634988991,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774224647401576,LH_SCL_SLP
720575940624756723,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774499525387901,LH_SCL_SLP
720575940640154240,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844662111041268,LH_SCL_SLP
720575940630607212,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844593324885949,LH_SCL_SLP
720575940647472260,left_0,left,LHp1,BLP3_or_4,LHp1__0,76563049561567067,LH_SCL_SLP
720575940637331575,left_0,left,LHp1,BLP3_or_4,LHp1__0,76985468318792945,LH_SCL_SLP
720575940614103761,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844524671947576,LH_SCL_SLP
720575940612519538,left_0,left,LHp1,BLP3_or_4,LHp1__0,77126343313244510,LH_SCL_SLP
720575940618358597,left_0,left,LHp1,BLP3_or_4,LHp1__0,76914962135614453,LH_SCL_SLP
720575940632501805,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774224647392854,LH_SCL_SLP
720575940634938303,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844593391419398,LH_SCL_SLP
720575940635873502,left_0,left,LHp1,BLP3_or_4,LHp1__0,76914962135722460,LH_SCL_SLP
720575940614553767,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844662110935999,LH_SCL_SLP
720575940625066388,left_0,left,LHp1,BLP3_or_4,LHp1__0,76703787183641609,LH_SCL_SLP
720575940629646974,left_0,left,LHp1,BLP3_or_4,LHp1__0,76633762036922901,LH_SCL_SLP
720575940641945307,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844730830578695,LH_SCL_SLP
720575940624357896,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844662043988020,LH_SCL_SLP
720575940631758111,left_0,left,LHp1,BLP3_or_4,LHp1__0,77055905782748616,LH_SCL_SLP
720575940624220621,left_0,left,LHp1,BLP3_or_4,LHp1__0,76914893349411553,LH_SCL_SLP
720575940609865796,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844662111160663,LH_SCL_SLP
720575940628419825,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774293366921372,LH_SCL_SLP
720575940631763267,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774018421690155,LH_SCL_SLP
720575940615512130,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844593391438367,LH_SCL_SLP
720575940608583689,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844524605278461,LH_SCL_SLP
720575940632615628,left_0,left,LHp1,BLP3_or_4,LHp1__0,76352218340867166,LH_SCL_SLP
720575940632189255,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844662111084172,LH_SCL_SLP
720575940635983727,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844593324908825,LH_SCL_SLP
720575940614076211,left_0,left,LHp1,BLP3_or_4,LHp1__0,77196643271251594,LH_SCL_SLP
720575940620954278,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774224647359887,LH_SCL_SLP
720575940633599201,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774293366904704,LH_SCL_SLP
720575940630292695,left_0,left,LHp1,BLP3_or_4,LHp1__0,76914962068940074,LH_SCL_SLP
720575940620590831,left_0,left,LHp1,BLP3_or_4,LHp1__0,76915099574742741,LH_SCL_SLP
720575940611527544,left_0,left,LHp1,BLP3_or_4,LHp1__0,76915030855219573,LH_SCL_SLP
720575940614883551,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844662111093710,LH_SCL_SLP
720575940635001535,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774224647230949,LH_SCL_SLP
720575940629044891,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844662111081226,LH_SCL_SLP
720575940634298975,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844799550142267,LH_SCL_SLP
720575940630616168,left_0,left,LHp1,BLP3_or_4,LHp1__0,76985537038350032,LH_SCL_SLP
720575940620128391,left_0,left,LHp1,BLP3_or_4,LHp1__0,76422724524042614,LH_SCL_SLP
720575940620554843,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774499525207680,LH_SCL_SLP
720575940641243125,left_0,left,LHp1,BLP3_or_4,LHp1__0,76915099574866555,LH_SCL_SLP
720575940613226989,left_0,left,LHp1,BLP3_or_4,LHp1__0,77126068368151099,LH_SCL_SLP
720575940624811499,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844524605343032,LH_SCL_SLP
720575940607040881,left_0,left,LHp1,BLP3_or_4,LHp1__0,76915099574846385,LH_SCL_SLP
720575940623282175,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774293366836124,LH_SCL_SLP
720575940630926863,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844662110981682,LH_SCL_SLP
720575940607208882,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774293366875110,LH_SCL_SLP
720575940607471829,left_0,left,LHp1,BLP3_or_4,LHp1__0,77055905782760648,LH_SCL_SLP
720575940613257187,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774224647412510,LH_SCL_SLP
720575940634790039,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844730830459762,LH_SCL_SLP
720575940620530267,left_0,left,LHp1,BLP3_or_4,LHp1__0,76914962135630632,LH_SCL_SLP
720575940605678368,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844593391388363,LH_SCL_SLP
720575940631268114,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844662111065818,LH_SCL_SLP
720575940623707831,left_0,left,LHp1,BLP3_or_4,LHp1__0,76985330879828954,LH_SCL_SLP
720575940618038813,left_0,left,LHp1,BLP3_or_4,LHp1__0,76915099574843664,LH_SCL_SLP
720575940632265503,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774224647372000,LH_SCL_SLP
720575940632437412,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774155927853033,LH_SCL_SLP
720575940627708815,left_0,left,LHp1,BLP3_or_4,LHp1__0,77477637077248280,LH_SCL_SLP
720575940620721903,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844524605250148,LH_SCL_SLP
720575940628415473,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844593324878172,LH_SCL_SLP
720575940614792810,left_0,left,LHp1,BLP3_or_4,LHp1__0,76563049561580991,LH_SCL_SLP
720575940632113871,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844593324903661,LH_SCL_SLP
720575940638115817,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844662111044660,LH_SCL_SLP
720575940632102284,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774155927823398,LH_SCL_SLP
720575940623289343,left_0,left,LHp1,BLP3_or_4,LHp1__0,76915237013883910,LH_SCL_SLP
720575940610045402,left_0,left,LHp1,BLP3_or_4,LHp1__0,76985537038359298,LH_SCL_SLP
720575940614468007,left_0,left,LHp1,BLP3_or_4,LHp1__0,77126343246367799,LH_SCL_SLP
720575940624188413,left_0,left,LHp1,BLP3_or_4,LHp1__0,76914893349579706,LH_SCL_SLP
720575940631887673,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844662111113827,LH_SCL_SLP
720575940624784115,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844730830572868,LH_SCL_SLP
720575940609171524,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774293366842389,LH_SCL_SLP
720575940638113001,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774293366919039,LH_SCL_SLP
720575940623064968,left_0,left,LHp1,BLP3_or_4,LHp1__0,76914962069085463,LH_SCL_SLP
720575940624335851,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774293366840257,LH_SCL_SLP
720575940623319334,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774155927784500,LH_SCL_SLP
720575940636588430,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844662111115430,LH_SCL_SLP
720575940617475284,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774293366872391,LH_SCL_SLP
720575940632819501,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774293366712592,LH_SCL_SLP
720575940624794611,left_0,left,LHp1,BLP3_or_4,LHp1__0,76563049561573228,LH_SCL_SLP
720575940632829741,left_0,left,LHp1,BLP3_or_4,LHp1__0,76915099574849106,LH_SCL_SLP
720575940633599071,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844799550092523,LH_SCL_SLP
720575940622674712,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844730830693232,LH_SCL_SLP
720575940631461930,left_0,left,LHp1,BLP3_or_4,LHp1__0,76914962068923886,LH_SCL_SLP
720575940619916368,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844730830608366,LH_SCL_SLP
720575940630945231,left_0,left,LHp1,BLP3_or_4,LHp1__0,76844524605368301,LH_SCL_SLP
720575940627631893,left_0,left,LHp1,BLP3_or_4,LHp1__0,76774293366845166,LH_SCL_SLP
720575940615021930,left_0,left,LHp1,BLP3_or_4,LHp1__0,76914893349564134,LH_SCL_SLP
720575940630260439,no_cluster,left,LHp1,BLP3_or_4,LHp1__0,76914687191114329,LH_SCL_SLP
720575940622150569,no_cluster,left,LHp1,BLP3_or_4,LHp1__0,76985468319087660,LH_SCL_SLP
720575940634975423,no_cluster,left,LHp1,BLP3_or_4,LHp1__0,76844524672219315,LH_SCL_SLP
720575940617452500,right_0,right,LHp1,BLP3_or_4,LHp1__0,82263398943375206,LH_SCL_SLP
720575940624019431,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333836407041702,LH_SCL_SLP
720575940625749904,right_0,right,LHp1,BLP3_or_4,LHp1__0,82263398943380548,LH_SCL_SLP
720575940632273233,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687535967,LH_SCL_SLP
720575940631915863,right_0,right,LHp1,BLP3_or_4,LHp1__0,82685817566943633,LH_SCL_SLP
720575940628923651,right_0,right,LHp1,BLP3_or_4,LHp1__0,82615242663885286,LH_SCL_SLP
720575940623514638,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687559396,LH_SCL_SLP
720575940629044862,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687555650,LH_SCL_SLP
720575940613494447,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687542261,LH_SCL_SLP
720575940619168728,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687546434,LH_SCL_SLP
720575940614066483,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687554262,LH_SCL_SLP
720575940613022367,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687550611,LH_SCL_SLP
720575940622195324,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687556751,LH_SCL_SLP
720575940620454848,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333836407025431,LH_SCL_SLP
720575940620112007,right_0,right,LHp1,BLP3_or_4,LHp1__0,82263467662868207,LH_SCL_SLP
720575940614709410,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687546750,LH_SCL_SLP
720575940624934844,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687547732,LH_SCL_SLP
720575940614953565,right_0,right,LHp1,BLP3_or_4,LHp1__0,82263398943376287,LH_SCL_SLP
720575940625695280,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333836407034741,LH_SCL_SLP
720575940622090316,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687542132,LH_SCL_SLP
720575940637524021,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687561801,LH_SCL_SLP
720575940626446594,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687539720,LH_SCL_SLP
720575940626831705,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687564747,LH_SCL_SLP
720575940617282009,right_0,right,LHp1,BLP3_or_4,LHp1__0,82263398943378516,LH_SCL_SLP
720575940615924037,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687560646,LH_SCL_SLP
720575940620913773,right_0,right,LHp1,BLP3_or_4,LHp1__0,82685748847437252,LH_SCL_SLP
720575940633450351,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687558023,LH_SCL_SLP
720575940608626697,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687560633,LH_SCL_SLP
720575940627557378,right_0,right,LHp1,BLP3_or_4,LHp1__0,82755842646219917,LH_SCL_SLP
720575940644150819,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687557944,LH_SCL_SLP
720575940613815830,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687551733,LH_SCL_SLP
720575940615859423,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687539517,LH_SCL_SLP
720575940629549818,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333836407037686,LH_SCL_SLP
720575940628231211,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687543619,LH_SCL_SLP
720575940608956117,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687549385,LH_SCL_SLP
720575940623547882,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687549043,LH_SCL_SLP
720575940638638406,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687556708,LH_SCL_SLP
720575940639692605,right_0,right,LHp1,BLP3_or_4,LHp1__0,82685405182770927,LH_SCL_SLP
720575940639892824,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687549647,LH_SCL_SLP
720575940611175118,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687564661,LH_SCL_SLP
720575940625242129,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687556687,LH_SCL_SLP
720575940630932943,right_0,right,LHp1,BLP3_or_4,LHp1__0,82826142671105467,LH_SCL_SLP
720575940616180566,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687568098,LH_SCL_SLP
720575940611469006,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333836407032682,LH_SCL_SLP
720575940622733133,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687550602,LH_SCL_SLP
720575940614741485,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687550469,LH_SCL_SLP
720575940625874469,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687559113,LH_SCL_SLP
720575940617502977,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687549657,LH_SCL_SLP
720575940628825594,right_0,right,LHp1,BLP3_or_4,LHp1__0,83107961378971630,LH_SCL_SLP
720575940626936107,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333836407041750,LH_SCL_SLP
720575940646508852,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687547964,LH_SCL_SLP
720575940616167744,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687556673,LH_SCL_SLP
720575940642967662,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687560648,LH_SCL_SLP
720575940631181842,right_0,right,LHp1,BLP3_or_4,LHp1__0,82263398943378146,LH_SCL_SLP
720575940616760459,right_0,right,LHp1,BLP3_or_4,LHp1__0,82896855146596375,LH_SCL_SLP
720575940608989909,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687588235,LH_SCL_SLP
720575940625452176,right_0,right,LHp1,BLP3_or_4,LHp1__0,82826142671161398,LH_SCL_SLP
720575940603492012,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687532902,LH_SCL_SLP
720575940624299412,right_0,right,LHp1,BLP3_or_4,LHp1__0,82263398943377122,LH_SCL_SLP
720575940629236291,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687551786,LH_SCL_SLP
720575940640030592,right_0,right,LHp1,BLP3_or_4,LHp1__0,82685817566752397,LH_SCL_SLP
720575940617492180,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333836407041230,LH_SCL_SLP
720575940631763779,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687526009,LH_SCL_SLP
720575940624942264,right_0,right,LHp1,BLP3_or_4,LHp1__0,82263398943377349,LH_SCL_SLP
720575940634231653,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687558079,LH_SCL_SLP
720575940630164028,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687554431,LH_SCL_SLP
720575940634170524,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687556809,LH_SCL_SLP
720575940628151772,right_0,right,LHp1,BLP3_or_4,LHp1__0,82615173877700097,LH_SCL_SLP
720575940623969717,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687560654,LH_SCL_SLP
720575940608392796,right_0,right,LHp1,BLP3_or_4,LHp1__0,82826555055205084,LH_SCL_SLP
720575940639685437,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687561933,LH_SCL_SLP
720575940621618721,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687534458,LH_SCL_SLP
720575940623128456,right_0,right,LHp1,BLP3_or_4,LHp1__0,82263398943365651,LH_SCL_SLP
720575940614476967,right_0,right,LHp1,BLP3_or_4,LHp1__0,82263398943377059,LH_SCL_SLP
720575940629669623,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687546610,LH_SCL_SLP
720575940628111997,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333836407041629,LH_SCL_SLP
720575940639613043,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687581973,LH_SCL_SLP
720575940635116127,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687556686,LH_SCL_SLP
720575940621006945,right_0,right,LHp1,BLP3_or_4,LHp1__0,82263398943392326,LH_SCL_SLP
720575940620178141,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687565732,LH_SCL_SLP
720575940628839419,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687556771,LH_SCL_SLP
720575940626492059,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687563088,LH_SCL_SLP
720575940635566584,right_0,right,LHp1,BLP3_or_4,LHp1__0,82615036438796342,LH_SCL_SLP
720575940628983119,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333836407037614,LH_SCL_SLP
720575940630366684,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333767687549134,LH_SCL_SLP
720575940610487342,right_0,right,LHp1,BLP3_or_4,LHp1__0,82333836407035107,LH_SCL_SLP
720575940622274013,right_0,right,LHp1,BLP3_or_4,LHp1__0,82544873852972180,LH_SCL_SLP
720575940612120794,right_0,right,LHp1,BLP3_or_4,LHp1__0,82263398943383405,LH_SCL_SLP
720575940620236052,right_0,right,LHp1,BLP3_or_4,LHp1__0,82685748847297706,LH_SCL_SLP
720575940623233065,right_1,right,LHp1,BLP3_or_4,LHp1__0,82544667627444128,LH_SCL_SLP
720575940631765571,right_1,right,LHp1,BLP3_or_4,LHp1__0,81981305356848874,LH_SCL_SLP
720575940639691635,right_1,right,LHp1,BLP3_or_4,LHp1__0,82333836407038971,LH_SCL_SLP
720575940627284234,right_1,right,LHp1,BLP3_or_4,LHp1__0,82333836407037658,LH_SCL_SLP
720575940624663788,right_1,right,LHp1,BLP3_or_4,LHp1__0,82333767687547702,LH_SCL_SLP
720575940619783548,right_1,right,LHp1,BLP3_or_4,LHp1__0,82263398943377382,LH_SCL_SLP
720575940629892311,no_cluster,right,LHp1,BLP3_or_4,LHp1__0,82333767687565851,LH_SCL_SLP
720575940610458926,left_5,left,LHp2,DPLp1,LHp2__0,77407543345320726,MB_CA_SLP_SMP
720575940611288690,left_5,left,LHp2,DPLp1,LHp2__0,76140768510872152,MB_CA_SLP_SMP
720575940624586384,left_5,left,LHp2,DPLp1,LHp2__0,77477912089495155,MB_CA_SLP_SMP
720575940620322401,left_5,left,LHp2,DPLp1,LHp2__0,76352012182627940,MB_CA_SLP_SMP
720575940607446620,left_5,left,LHp2,DPLp1,LHp2__0,77477912089498104,MB_CA_SLP_SMP
720575940618857325,left_5,left,LHp2,DPLp1,LHp2__0,77477843370030932,MB_CA_SLP_SMP
720575940624051760,left_5,left,LHp2,DPLp1,LHp2__0,76633487159460839,MB_CA_SLP_SMP
720575940643221284,left_5,left,LHp2,DPLp1,LHp2__0,76985193441270336,MB_CA_SLP_SMP
720575940633390175,left_5,left,LHp2,DPLp1,LHp2__0,77477912089503181,MB_CA_SLP_SMP
720575940619254036,left_5,left,LHp2,DPLp1,LHp2__0,76140699791210073,MB_CA_SLP_SMP
720575940641093595,right_0,right,LHp2,DPLp1,LHp2__0,82403861553823897,MB_CA_SLP_SMP
720575940617417792,right_0,right,LHp2,DPLp1,LHp2__0,82403792834359343,MB_CA_SLP_SMP
720575940609814281,right_0,right,LHp2,DPLp1,LHp2__0,82403792834350085,MB_CA_SLP_SMP
720575940606632114,right_0,right,LHp2,DPLp1,LHp2__0,82403861553828943,MB_CA_SLP_SMP
720575940627031810,right_0,right,LHp2,DPLp1,LHp2__0,82192686601822743,MB_CA_SLP_SMP
720575940630258191,right_0,right,LHp2,DPLp1,LHp2__0,82403861553825879,MB_CA_SLP_SMP
720575940625683970,right_0,right,LHp2,DPLp1,LHp2__0,82403792834357765,MB_CA_SLP_SMP
720575940635573856,right_0,right,LHp2,DPLp1,LHp2__0,82403861553826382,MB_CA_SLP_SMP
720575940657919873,right_0,right,LHp2,DPLp1,LHp2__0,82403861553828957,MB_CA_SLP_SMP
720575940616045497,right_0,right,LHp2,DPLp1,LHp2__0,82122386577032786,MB_CA_SLP_SMP
720575940626693884,left_0,left,LHp2,DPLp1,LHp2__1,77266599698075996,LH_MB_CA_SLP
720575940607229397,left_0,left,LHp2,DPLp1,LHp2__1,77337105881655316,LH_MB_CA_SLP
720575940620861549,left_0,left,LHp2,DPLp1,LHp2__1,77266668417991066,LH_MB_CA_SLP
720575940619589492,left_0,left,LHp2,DPLp1,LHp2__1,77125655984521331,LH_MB_CA_SLP
720575940624233418,left_0,left,LHp2,DPLp1,LHp2__1,77337105881662334,LH_MB_CA_SLP
720575940639163264,left_0,left,LHp2,DPLp1,LHp2__1,77407474625828640,LH_MB_CA_SLP
720575940623027469,left_0,left,LHp2,DPLp1,LHp2__1,77337105881656244,LH_MB_CA_SLP
720575940627953963,left_0,left,LHp2,DPLp1,LHp2__1,77266668417991059,LH_MB_CA_SLP
720575940633686754,left_0,left,LHp2,DPLp1,LHp2__1,76352080834769247,LH_MB_CA_SLP
720575940612269747,left_0,left,LHp2,DPLp1,LHp2__1,77337105881656584,LH_MB_CA_SLP
720575940629326695,left_0,left,LHp2,DPLp1,LHp2__1,76562980908674810,LH_MB_CA_SLP
720575940622249340,left_0,left,LHp2,DPLp1,LHp2__1,77337037162197198,LH_MB_CA_SLP
720575940622696447,left_0,left,LHp2,DPLp1,LHp2__1,77337105881654141,LH_MB_CA_SLP
720575940620361664,left_0,left,LHp2,DPLp1,LHp2__1,77337105881656530,LH_MB_CA_SLP
720575940618040133,left_0,left,LHp2,DPLp1,LHp2__1,77477637144223556,LH_MB_CA_SLP
720575940640253403,left_0,left,LHp2,DPLp1,LHp2__1,76844455952934317,LH_MB_CA_SLP
720575940643814816,left_0,left,LHp2,DPLp1,LHp2__1,77337105881653132,LH_MB_CA_SLP
720575940628174279,left_0,left,LHp2,DPLp1,LHp2__1,76703580958313745,LH_MB_CA_SLP
720575940616907333,left_0,left,LHp2,DPLp1,LHp2__1,77337037162197076,LH_MB_CA_SLP
720575940617480121,left_0,left,LHp2,DPLp1,LHp2__1,77337105881654104,LH_MB_CA_SLP
720575940606109641,left_0,left,LHp2,DPLp1,LHp2__1,77337105881656675,LH_MB_CA_SLP
720575940632877282,left_0,left,LHp2,DPLp1,LHp2__1,77337105881652154,LH_MB_CA_SLP
720575940626641533,left_0,left,LHp2,DPLp1,LHp2__1,77337037161778407,LH_MB_CA_SLP
720575940615225907,left_0,left,LHp2,DPLp1,LHp2__1,77337105881655507,LH_MB_CA_SLP
720575940624184905,left_0,left,LHp2,DPLp1,LHp2__1,77337105881646038,LH_MB_CA_SLP
720575940623646140,left_0,left,LHp2,DPLp1,LHp2__1,77337105881663459,LH_MB_CA_SLP
720575940631278417,left_0,left,LHp2,DPLp1,LHp2__1,77055218453931519,LH_MB_CA_SLP
720575940630798393,left_0,left,LHp2,DPLp1,LHp2__1,76351737304288004,LH_MB_CA_SLP
720575940623968236,left_0,left,LHp2,DPLp1,LHp2__1,77337105881657616,LH_MB_CA_SLP
720575940632844825,left_0,left,LHp2,DPLp1,LHp2__1,77266599698069423,LH_MB_CA_SLP
